city,tier,year,gdp_100m,fai_100m,re_invest_100m,infra_invest_100m,inv_gdp_ratio,re_gdp_ratio,urban_rate,ter_share,urban_pop_10k,housing_stock_10k_m2,housing_price_yuan_m2,V_housing_100m,K_pim_100m,urban_q,delta_V,delta_V_over_V,MUQ,pop_growth
四五线城市_013,四五线,2012,1140.9318,320.8249,67.6821,253.1427,0.2812,0.0593,0.3754,0.3666,46.6966,1473.1956,2587.6162,381.2065,1963.1859,0.1942,49.1123,0.1479,0.1531,0.0138
四五线城市_013,四五线,2013,1288.9640,391.1097,88.8163,302.2934,0.3034,0.0689,0.3910,0.3696,47.5099,1624.9942,2745.6010,446.1586,2305.2159,0.1935,64.9521,0.1704,0.1661,0.0174
四五线城市_013,四五线,2014,1471.8597,467.4784,85.2540,382.2244,0.3176,0.0579,0.4087,0.3777,48.1164,1761.4381,2813.7402,495.6229,2715.0639,0.1825,49.4643,0.1109,0.1058,0.0128
四五线城市_013,四五线,2015,1569.3206,435.0193,88.1212,346.8981,0.2772,0.0562,0.4280,0.3821,48.3980,1894.8886,2856.7812,541.3282,3082.2066,0.1756,45.7053,0.0922,0.1051,0.0059
四五线城市_013,四五线,2016,1654.6239,449.0116,94.8662,354.1455,0.2714,0.0573,0.4446,0.3825,49.3003,2031.8841,2986.1610,606.7533,3454.1631,0.1757,65.4251,0.1209,0.1457,0.0186
四五线城市_013,四五线,2017,1736.9098,483.7045,75.0062,408.6983,0.2785,0.0432,0.4627,0.3881,49.8577,2129.9961,3008.1379,640.7322,3851.5135,0.1664,33.9789,0.0560,0.0702,0.0113
四五线城市_013,四五线,2018,1853.9088,498.6404,92.9033,405.7371,0.2690,0.0501,0.4824,0.3893,50.1165,2249.8151,3240.6091,729.0771,4253.8661,0.1714,88.3449,0.1379,0.1772,0.0052
四五线城市_013,四五线,2019,1974.0523,517.5116,130.3483,387.1633,0.2622,0.0660,0.4999,0.3935,50.7427,2418.0706,3447.7980,833.7019,4665.0310,0.1787,104.6248,0.1435,0.2022,0.0125
四五线城市_014,四五线,2005,389.9258,144.7051,14.6564,130.0488,0.3711,0.0376,0.3475,0.3419,10.0000,1151.1217,1591.6540,183.2187,868.2309,0.2110,,,,
四五线城市_014,四五线,2006,436.1924,174.0391,16.4079,157.6312,0.3990,0.0376,0.3604,0.3481,10.0978,1185.4000,1568.8687,185.9737,1020.5642,0.1822,2.7550,0.0150,0.0158,0.0098
四五线城市_014,四五线,2007,482.1739,197.3940,11.6294,185.7646,0.4094,0.0241,0.3768,0.3562,10.2514,1203.8835,1605.2743,193.2563,1192.4441,0.1621,7.2826,0.0392,0.0369,0.0152
四五线城市_014,四五线,2008,532.6809,217.0473,10.6536,206.3936,0.4075,0.0200,0.3944,0.3642,10.4118,1217.9351,1637.2758,199.4096,1379.6802,0.1445,6.1533,0.0318,0.0283,0.0156
四五线城市_014,四五线,2009,567.9546,246.5698,24.4747,222.0951,0.4341,0.0431,0.4107,0.3726,10.5815,1262.2359,1676.7013,211.6393,1591.7580,0.1330,12.2297,0.0613,0.0496,0.0163
四五线城市_014,四五线,2010,630.4721,301.3742,21.4562,279.9181,0.4780,0.0340,0.4252,0.3748,10.8121,1296.4270,1696.3010,219.9130,1853.3383,0.1187,8.2738,0.0391,0.0275,0.0218
四五线城市_014,四五线,2011,693.4784,320.6361,20.6929,299.9432,0.4624,0.0298,0.4416,0.3803,11.0563,1326.2757,1687.0878,223.7544,2127.6410,0.1052,3.8413,0.0175,0.0120,0.0226
四五线城市_014,四五线,2012,765.1006,346.5636,32.4515,314.1121,0.4530,0.0424,0.4573,0.3865,11.2596,1376.8519,1800.8256,247.9470,2421.0135,0.1024,24.1927,0.1081,0.0698,0.0184
四五线城市_014,四五线,2013,834.1279,403.0661,40.6088,362.4573,0.4832,0.0487,0.4727,0.3933,11.5352,1439.2249,1893.1209,272.4627,2763.5544,0.0986,24.5157,0.0989,0.0608,0.0245
四五线城市_014,四五线,2014,948.9679,454.5129,39.3235,415.1894,0.4790,0.0414,0.4888,0.3991,11.8068,1495.2629,1905.4692,284.9177,3148.9784,0.0905,12.4551,0.0457,0.0274,0.0235
四五线城市_014,四五线,2015,985.5816,446.0702,60.1144,385.9558,0.4526,0.0610,0.5054,0.4017,11.7532,1583.3636,1916.3191,303.4230,3516.3242,0.0863,18.5053,0.0649,0.0415,-0.0045
四五线城市_014,四五线,2016,1014.9860,426.9741,38.1165,388.8576,0.4207,0.0376,0.5234,0.4022,11.8653,1630.1872,1995.9906,325.3838,3855.3902,0.0844,21.9608,0.0724,0.0514,0.0095
四五线城市_014,四五线,2017,1048.3113,488.2036,35.6787,452.5249,0.4657,0.0340,0.5368,0.4033,11.9530,1670.2202,2024.4035,338.1200,4247.2090,0.0796,12.7361,0.0391,0.0261,0.0074
四五线城市_014,四五线,2018,1097.1852,470.8496,48.0867,422.7629,0.4291,0.0438,0.5529,0.4103,11.9262,1726.5611,2045.4796,353.1646,4611.8784,0.0766,15.0446,0.0445,0.0320,-0.0022
四五线城市_014,四五线,2019,1129.8962,508.5381,22.5979,485.9402,0.4501,0.0200,0.5694,0.4175,11.9613,1742.3656,2183.7314,380.4859,5005.1196,0.0760,27.3213,0.0774,0.0537,0.0029
四五线城市_015,四五线,2005,50.0000,23.2799,4.6734,18.6064,0.4656,0.0935,0.3226,0.3653,55.2413,2152.7425,1876.9271,404.0541,139.6791,2.8927,,,,
四五线城市_015,四五线,2006,55.3330,25.7589,5.0689,20.6900,0.4655,0.0916,0.3333,0.3657,56.2716,2145.3609,1937.3740,415.6366,161.9461,2.5665,11.5826,0.0287,0.4497,0.0187
四五线城市_015,四五线,2007,61.0355,30.2189,6.5654,23.6534,0.4951,0.1076,0.3463,0.3678,57.3506,2141.0345,2055.2009,440.0256,188.1163,2.3391,24.3890,0.0587,0.8071,0.0192
四五线城市_015,四五线,2008,69.3146,32.6354,8.2165,24.4189,0.4708,0.1185,0.3540,0.3737,58.5397,2139.7462,2124.6544,454.6221,216.0488,2.1043,14.5965,0.0332,0.4473,0.0207
四五线城市_015,四五线,2009,74.3710,34.9791,7.4401,27.5390,0.4703,0.1000,0.3644,0.3823,60.2424,2135.5182,2174.1075,464.2846,245.6268,1.8902,9.6625,0.0213,0.2762,0.0291
四五线城市_015,四五线,2010,83.3114,42.9571,8.7478,34.2093,0.5156,0.1050,0.3755,0.3854,61.6211,2133.2491,2261.3660,482.4057,282.4432,1.7080,18.1211,0.0390,0.4218,0.0229
四五线城市_015,四五线,2011,92.4815,48.2888,11.9422,36.3466,0.5221,0.1291,0.3881,0.3883,62.5636,2136.6246,2329.7078,497.7711,323.6709,1.5379,15.3654,0.0319,0.3182,0.0153
四五线城市_015,四五线,2012,102.3998,56.1907,13.0656,43.1251,0.5487,0.1276,0.3993,0.3937,63.4627,2140.9613,2443.2329,523.0867,371.7699,1.4070,25.3156,0.0509,0.4505,0.0144
四五线城市_015,四五线,2013,110.6557,57.2755,14.0917,43.1837,0.5176,0.1273,0.4114,0.3980,64.9106,2145.9737,2561.8272,549.7614,419.7511,1.3097,26.6747,0.0510,0.4657,0.0228
四五线城市_015,四五线,2014,121.3998,66.8185,15.9266,50.8919,0.5504,0.1312,0.4227,0.4024,65.9169,2153.0391,2708.0477,583.0533,476.0758,1.2247,33.2919,0.0606,0.4982,0.0155
四五线城市_015,四五线,2015,124.6815,60.9518,14.8346,46.1172,0.4889,0.1190,0.4323,0.4080,66.6690,2156.9395,2824.8573,609.3046,525.1257,1.1603,26.2514,0.0450,0.4307,0.0114
四五线城市_015,四五线,2016,130.3362,71.0369,14.7815,56.2554,0.5450,0.1134,0.4419,0.4158,66.2557,2159.6684,2915.8917,629.7359,583.0344,1.0801,20.4313,0.0335,0.2876,-0.0062
四五线城市_015,四五线,2017,134.4810,66.7098,18.5684,48.1414,0.4961,0.1381,0.4499,0.4172,67.1412,2167.3903,3031.8120,657.1120,635.1684,1.0345,27.3761,0.0435,0.4104,0.0134
四五线城市_015,四五线,2018,139.8630,66.3086,18.8433,47.4653,0.4741,0.1347,0.4631,0.4193,66.9649,2174.3391,3199.9557,695.7789,685.5978,1.0148,38.6669,0.0588,0.5831,-0.0026
四五线城市_015,四五线,2019,146.5153,72.4393,17.7271,54.7122,0.4944,0.1210,0.4703,0.4269,66.9326,2178.5378,3407.3177,742.2970,740.8971,1.0019,46.5182,0.0669,0.6422,-0.0005
四五线城市_016,四五线,2005,378.3603,114.5445,23.1944,91.3501,0.3027,0.0613,0.2712,0.2133,40.8086,536.3960,2193.1491,117.6396,687.2669,0.1712,,,,
四五线城市_016,四五线,2006,444.9558,165.3409,37.0707,128.2702,0.3716,0.0833,0.2973,0.2169,41.8049,634.4851,2299.6824,145.9114,835.4261,0.1747,28.2718,0.2403,0.1710,0.0244
四五线城市_016,四五线,2007,498.7814,150.4289,28.0008,122.4281,0.3016,0.0561,0.3253,0.2273,42.3478,701.1858,2341.5759,164.1880,964.9693,0.1701,18.2766,0.1253,0.1215,0.0130
四五线城市_016,四五线,2008,577.8769,220.4354,29.3098,191.1256,0.3815,0.0507,0.3491,0.2346,42.9345,765.9531,2387.8468,182.8979,1161.2805,0.1575,18.7099,0.1140,0.0849,0.0139
四五线城市_016,四五线,2009,633.5860,227.2585,46.5832,180.6753,0.3587,0.0735,0.3730,0.2389,44.2303,865.7932,2449.4400,212.0708,1359.5070,0.1560,29.1730,0.1595,0.1284,0.0302
四五线城市_016,四五线,2010,717.8201,259.5349,55.2693,204.2656,0.3616,0.0770,0.3952,0.2506,45.0370,977.7228,2558.3324,250.1340,1585.0543,0.1578,38.0632,0.1795,0.1467,0.0182
四五线城市_016,四五线,2011,813.6732,321.8499,73.9099,247.9400,0.3956,0.0908,0.4208,0.2619,45.9667,1120.8627,2593.4625,290.6915,1867.2778,0.1557,40.5575,0.1621,0.1260,0.0206
四五线城市_016,四五线,2012,911.8605,355.5912,71.1020,284.4892,0.3900,0.0780,0.4451,0.2694,46.5561,1249.5268,2785.2300,348.0220,2176.1871,0.1599,57.3304,0.1972,0.1612,0.0128
四五线城市_016,四五线,2013,1019.0460,396.0532,94.4229,301.6303,0.3887,0.0927,0.4707,0.2752,47.7454,1414.0745,2920.8819,413.0345,2517.8356,0.1640,65.0125,0.1868,0.1642,0.0255
四五线城市_016,四五线,2014,1151.5713,469.8979,83.3059,386.5920,0.4080,0.0723,0.4941,0.2776,48.8316,1549.1384,3073.3380,476.1026,2924.7876,0.1628,63.0681,0.1527,0.1342,0.0227
四五线城市_016,四五线,2015,1234.3426,489.7839,100.3645,389.4194,0.3968,0.0813,0.5223,0.2852,49.4075,1705.7004,3091.7851,527.3659,3341.4518,0.1578,51.2633,0.1077,0.1047,0.0118
四五线城市_016,四五线,2016,1331.2136,525.2536,105.6952,419.5585,0.3946,0.0794,0.5496,0.2908,49.2796,1862.3889,3247.5190,604.8143,3783.1691,0.1599,77.4484,0.1469,0.1474,-0.0026
四五线城市_016,四五线,2017,1466.4113,576.7887,102.2478,474.5409,0.3933,0.0697,0.5716,0.2990,49.1635,2005.2089,3364.2381,674.6000,4265.3786,0.1582,69.7857,0.1154,0.1210,-0.0024
四五线城市_016,四五线,2018,1586.0042,607.5657,134.1543,473.4115,0.3831,0.0846,0.5979,0.3039,49.4014,2188.9355,3464.9670,758.4589,4766.3098,0.1591,83.8589,0.1243,0.1380,0.0048
四五线城市_016,四五线,2019,1720.2086,637.1411,95.8487,541.2924,0.3704,0.0557,0.6233,0.3082,49.6099,2307.3125,3508.0840,809.4246,5284.2932,0.1532,50.9657,0.0672,0.0800,0.0042
四五线城市_017,四五线,2005,201.4969,61.2667,14.2897,46.9769,0.3041,0.0709,0.2955,0.3003,47.8676,891.6698,1285.1724,114.5949,367.5999,0.3117,,,,
四五线城市_017,四五线,2006,217.4107,64.3985,17.5696,46.8289,0.2962,0.0808,0.3160,0.3053,49.0806,931.7846,1334.6657,124.3621,422.8084,0.2941,9.7671,0.0852,0.1517,0.0253
四五线城市_017,四五线,2007,237.5164,81.4532,15.1560,66.2972,0.3429,0.0638,0.3378,0.3076,50.1239,962.0041,1382.0544,132.9542,493.6915,0.2693,8.5921,0.0691,0.1055,0.0213
四五线城市_017,四五线,2008,259.8012,78.8457,23.0735,55.7722,0.3035,0.0888,0.3562,0.3122,51.2018,1008.8905,1406.1234,141.8625,560.1949,0.2532,8.9083,0.0670,0.1130,0.0215
四五线城市_017,四五线,2009,271.8251,84.6175,23.3905,61.2270,0.3113,0.0860,0.3781,0.3146,52.3928,1052.7797,1434.3329,151.0037,630.8075,0.2394,9.1412,0.0644,0.1080,0.0233
四五线城市_017,四五线,2010,289.6346,88.4784,25.1237,63.3547,0.3055,0.0867,0.4000,0.3196,53.3315,1097.0672,1491.5099,163.6286,703.5157,0.2326,12.6250,0.0836,0.1427,0.0179
四五线城市_017,四五线,2011,310.5495,108.2796,25.6959,82.5837,0.3487,0.0827,0.4201,0.3205,54.1746,1139.2605,1507.0835,171.6961,794.2074,0.2162,8.0674,0.0493,0.0745,0.0158
四五线城市_017,四五线,2012,336.7024,119.6960,31.4325,88.2634,0.3555,0.0934,0.4439,0.3230,55.3262,1189.7024,1505.8404,179.1502,894.0482,0.2004,7.4541,0.0434,0.0623,0.0213
四五线城市_017,四五线,2013,360.5206,127.0753,37.5055,89.5698,0.3525,0.1040,0.4645,0.3316,56.9200,1248.1282,1490.7799,186.0684,998.7723,0.1863,6.9182,0.0386,0.0544,0.0288
四五线城市_017,四五线,2014,387.9589,135.4101,48.3329,87.0772,0.3490,0.1246,0.4838,0.3347,58.3307,1322.2133,1526.6500,201.8557,1109.2131,0.1820,15.7873,0.0848,0.1166,0.0248
四五线城市_017,四五线,2015,418.2439,153.2446,43.3982,109.8464,0.3664,0.1038,0.5039,0.3378,59.0487,1383.3880,1561.1142,215.9627,1234.7273,0.1749,14.1070,0.0699,0.0921,0.0123
四五线城市_017,四五线,2016,459.8514,153.0724,44.8673,108.2052,0.3329,0.0976,0.5224,0.3412,59.1615,1443.3086,1586.2185,228.9403,1356.9316,0.1687,12.9776,0.0601,0.0848,0.0019
四五线城市_017,四五线,2017,510.6197,163.3065,40.2181,123.0883,0.3198,0.0788,0.5400,0.3502,59.4621,1492.3779,1543.1983,230.3035,1486.3147,0.1549,1.3632,0.0060,0.0083,0.0051
四五线城市_017,四五线,2018,565.2362,194.8460,53.6034,141.2427,0.3447,0.0948,0.5627,0.3557,60.1754,1558.8769,1559.7491,243.1457,1644.0029,0.1479,12.8422,0.0558,0.0659,0.0120
四五线城市_017,四五线,2019,626.3705,199.2343,54.6514,144.5828,0.3181,0.0873,0.5857,0.3595,60.2360,1623.2658,1556.1169,252.5991,1802.1371,0.1402,9.4535,0.0389,0.0474,0.0010
四五线城市_018,四五线,2005,297.9667,113.2923,30.7348,82.5575,0.3802,0.1031,0.4712,0.3548,40.5402,200.0000,1550.0188,31.0004,679.7539,0.0456,,,,
四五线城市_018,四五线,2006,345.9667,138.7595,36.4695,102.2900,0.4011,0.1054,0.4918,0.3616,41.1479,299.7753,1684.7583,50.5049,801.5196,0.0630,19.5045,0.6292,0.1406,0.0150
四五线城市_018,四五线,2007,391.4889,150.1210,46.1457,103.9753,0.3835,0.1179,0.5062,0.3685,41.7050,417.1576,1875.8014,78.2505,931.6026,0.0840,27.7456,0.5494,0.1848,0.0135
四五线城市_018,四五线,2008,441.1738,160.3288,54.2667,106.0621,0.3634,0.1230,0.5250,0.3699,42.7512,545.8841,1981.8161,108.1842,1068.6413,0.1012,29.9337,0.3825,0.1867,0.0251
四五线城市_018,四五线,2009,490.5238,204.4495,75.2623,129.1872,0.4168,0.1534,0.5446,0.3725,43.7403,714.1075,2099.8341,149.9507,1246.3747,0.1203,41.7665,0.3861,0.2043,0.0231
四五线城市_018,四五线,2010,561.4453,244.9150,73.4529,171.4621,0.4362,0.1308,0.5612,0.3711,44.8334,867.2273,2279.1208,197.6516,1460.1304,0.1354,47.7009,0.3181,0.1948,0.0250
四五线城市_018,四五线,2011,628.1426,275.8036,91.4533,184.3503,0.4391,0.1456,0.5789,0.3769,45.8357,1047.7688,2482.7618,260.1360,1699.4307,0.1531,62.4845,0.3161,0.2266,0.0224
四五线城市_018,四五线,2012,723.8438,349.4078,107.9934,241.4144,0.4827,0.1492,0.5954,0.3832,46.9053,1249.7371,2691.5630,336.3746,2006.3527,0.1677,76.2386,0.2931,0.2182,0.0233
四五线城市_018,四五线,2013,824.0576,374.4968,122.3860,252.1107,0.4545,0.1485,0.6154,0.3909,47.8711,1466.7136,2950.5970,432.7681,2330.6907,0.1857,96.3935,0.2866,0.2574,0.0206
四五线城市_018,四五线,2014,927.6679,395.9692,150.2657,245.7035,0.4268,0.1620,0.6330,0.3973,48.6954,1721.1791,3183.9225,548.0101,2668.3926,0.2054,115.2420,0.2663,0.2910,0.0172
四五线城市_018,四五线,2015,940.9462,396.2091,124.2852,271.9239,0.4211,0.1321,0.6468,0.4015,48.6520,1917.0276,3334.4742,639.2279,2997.8918,0.2132,91.2178,0.1665,0.2302,-0.0009
四五线城市_018,四五线,2016,957.6342,438.2628,145.3690,292.8938,0.4577,0.1518,0.6638,0.4042,48.8847,2136.8200,3337.5029,713.1643,3361.2073,0.2122,73.9364,0.1157,0.1687,0.0048
四五线城市_018,四五线,2017,984.7430,456.4797,125.5605,330.9193,0.4636,0.1275,0.6814,0.4120,49.2159,2313.7052,3402.6510,787.2731,3733.6568,0.2109,74.1088,0.1039,0.1623,0.0068
四五线城市_018,四五线,2018,1016.7302,435.2235,136.4740,298.7495,0.4281,0.1342,0.7013,0.4198,49.7730,2497.8704,3553.8701,887.7107,4075.5389,0.2178,100.4376,0.1276,0.2308,0.0113
四五线城市_018,四五线,2019,1048.0007,467.7223,151.1259,316.5965,0.4463,0.1442,0.7195,0.4247,49.8926,2694.0515,3610.1459,972.5919,4441.3728,0.2190,84.8812,0.0956,0.1815,0.0024
四五线城市_019,四五线,2005,494.7833,205.7473,57.3351,148.4121,0.4158,0.1159,0.3511,0.4788,17.3655,492.9769,1109.7145,54.7064,1234.4836,0.0443,,,,
四五线城市_019,四五线,2006,557.2434,247.2137,62.2746,184.9391,0.4436,0.1118,0.3682,0.4826,17.6674,661.8366,1140.2546,75.4662,1450.8352,0.0520,20.7599,0.3795,0.0840,0.0174
四五线城市_019,四五线,2007,626.3400,276.3055,75.2131,201.0924,0.4411,0.1201,0.3898,0.4863,17.9235,851.4262,1148.7915,97.8111,1690.8697,0.0578,22.3449,0.2961,0.0809,0.0145
四五线城市_019,四五线,2008,693.0037,343.8487,78.6062,265.2425,0.4962,0.1134,0.4081,0.4909,18.2120,1035.4168,1162.6871,120.3866,1992.4467,0.0604,22.5755,0.2308,0.0657,0.0161
四五线城市_019,四五线,2009,748.8731,359.6815,93.3378,266.3436,0.4803,0.1246,0.4262,0.4942,18.5810,1240.4577,1168.5960,144.9594,2302.3170,0.0630,24.5728,0.2041,0.0683,0.0203
四五线城市_019,四五线,2010,848.4573,397.1597,105.8898,291.2699,0.4681,0.1248,0.4466,0.5010,19.1346,1459.0854,1246.0114,181.8037,2641.9188,0.0688,36.8443,0.2542,0.0928,0.0298
四五线城市_019,四五线,2011,950.5854,421.7104,131.3713,290.3391,0.4436,0.1382,0.4662,0.5008,19.4726,1716.2973,1244.5827,213.6074,2997.5812,0.0713,31.8037,0.1749,0.0754,0.0177
四五线城市_019,四五线,2012,1052.8354,505.6235,137.4737,368.1498,0.4802,0.1306,0.4835,0.5075,19.7680,1969.5744,1308.4855,257.7160,3428.2652,0.0752,44.1086,0.2065,0.0872,0.0152
四五线城市_019,四五线,2013,1168.8363,581.1127,149.9470,431.1656,0.4972,0.1283,0.5032,0.5158,20.1556,2231.0293,1314.3202,293.2287,3923.6713,0.0747,35.5127,0.1378,0.0611,0.0196
四五线城市_019,四五线,2014,1292.9227,632.0481,184.8841,447.1640,0.4889,0.1430,0.5169,0.5176,20.4735,2539.8547,1342.3559,340.9389,4457.6276,0.0765,47.7102,0.1627,0.0755,0.0158
四五线城市_019,四五线,2015,1354.9263,656.4615,197.7585,458.7029,0.4845,0.1460,0.5330,0.5270,20.7061,2853.4708,1365.2508,389.5703,5002.6483,0.0779,48.6314,0.1426,0.0741,0.0114
四五线城市_019,四五线,2016,1412.2782,681.3957,184.7123,496.6834,0.4825,0.1308,0.5538,0.5383,20.8874,3128.5726,1385.2945,433.3995,5558.9778,0.0780,43.8291,0.1125,0.0643,0.0088
四五线城市_019,四五线,2017,1493.9922,693.3210,202.7602,490.5608,0.4641,0.1357,0.5724,0.5407,20.8227,3417.4346,1439.4589,491.9257,6113.3244,0.0805,58.5262,0.1350,0.0844,-0.0031
四五线城市_019,四五线,2018,1583.6927,745.6950,197.3087,548.3863,0.4709,0.1246,0.5903,0.5453,20.9250,3682.9697,1486.1325,547.3381,6706.1863,0.0816,55.4124,0.1126,0.0743,0.0049
四五线城市_019,四五线,2019,1665.0959,775.3909,232.6358,542.7551,0.4657,0.1397,0.6100,0.5508,21.0458,3986.5826,1469.8660,585.9742,7313.9225,0.0801,38.6361,0.0706,0.0498,0.0058
四五线城市_020,四五线,2005,380.7767,146.8112,47.4626,99.3485,0.3856,0.1246,0.3773,0.2697,45.9837,849.5274,1733.6591,147.2791,880.8670,0.1672,,,,
四五线城市_020,四五线,2006,419.3997,156.2550,56.7104,99.5446,0.3726,0.1352,0.3955,0.2739,46.9019,999.2937,1796.3495,179.5081,1015.1003,0.1768,32.2290,0.2188,0.2063,0.0200
四五线城市_020,四五线,2007,462.8490,179.8927,64.1831,115.7096,0.3887,0.1387,0.4138,0.2801,47.7024,1156.7350,1849.4685,213.9345,1169.6155,0.1829,34.4264,0.1918,0.1914,0.0171
四五线城市_020,四五线,2008,505.5607,236.6505,67.5506,169.0999,0.4681,0.1336,0.4356,0.2875,48.5848,1310.5976,1899.4978,248.9477,1377.0256,0.1808,35.0132,0.1637,0.1480,0.0185
四五线城市_020,四五线,2009,544.2523,225.5758,83.0911,142.4846,0.4145,0.1527,0.4524,0.2894,49.2355,1489.2404,1959.8543,291.8694,1568.1757,0.1861,42.9217,0.1724,0.1903,0.0134
四五线城市_020,四五线,2010,612.3577,272.5461,92.4437,180.1024,0.4451,0.1510,0.4674,0.2973,50.2306,1676.0434,2009.1915,336.7492,1801.5175,0.1869,44.8798,0.1538,0.1647,0.0202
四五线城市_020,四五线,2011,688.2575,307.3059,104.2063,203.0995,0.4465,0.1514,0.4868,0.3046,51.1610,1874.8823,2121.5030,397.7568,2063.7854,0.1927,61.0076,0.1812,0.1985,0.0185
四五线城市_020,四五线,2012,770.5430,375.9841,121.5046,254.4796,0.4879,0.1577,0.5074,0.3077,52.3453,2095.1589,2188.0400,458.4291,2388.1749,0.1920,60.6723,0.1525,0.1614,0.0231
四五线城市_020,四五线,2013,854.8881,362.7085,149.5892,213.1193,0.4243,0.1750,0.5213,0.3143,53.5301,2354.6871,2158.4485,508.2471,2691.1791,0.1889,49.8180,0.1087,0.1373,0.0226
四五线城市_020,四五线,2014,941.0389,432.3191,134.8897,297.4293,0.4594,0.1433,0.5398,0.3191,54.6063,2572.7338,2230.6776,573.8940,3056.2186,0.1878,65.6469,0.1292,0.1518,0.0201
四五线城市_020,四五线,2015,992.5147,447.8366,145.4450,302.3915,0.4512,0.1465,0.5601,0.3203,54.7851,2796.3408,2386.4789,667.3408,3427.6497,0.1947,93.4468,0.1628,0.2087,0.0033
四五线城市_020,四五线,2016,1049.1489,491.7480,147.2131,344.5349,0.4687,0.1403,0.5745,0.3244,54.9296,3010.3715,2424.5146,729.8689,3833.7065,0.1904,62.5281,0.0937,0.1272,0.0026
四五线城市_020,四五线,2017,1112.3271,478.7225,167.9903,310.7322,0.4304,0.1510,0.5933,0.3311,55.1557,3245.5156,2517.4009,817.0264,4216.5864,0.1938,87.1574,0.1194,0.1821,0.0041
四五线城市_020,四五线,2018,1172.0638,510.3658,187.7350,322.6308,0.4354,0.1602,0.6120,0.3370,55.4486,3498.2276,2473.0507,865.1294,4621.5375,0.1872,48.1030,0.0589,0.0943,0.0053
四五线城市_020,四五线,2019,1239.9596,473.4650,182.7595,290.7055,0.3818,0.1474,0.6299,0.3411,55.7305,3730.6983,2625.6551,979.5527,4979.4641,0.1967,114.4233,0.1323,0.2417,0.0051
四五线城市_021,四五线,2005,303.2159,140.7199,24.6979,116.0219,0.4641,0.0815,0.3540,0.4006,60.1250,2404.1801,1471.6148,353.8027,844.3192,0.4190,,,,
四五线城市_021,四五线,2006,348.5518,173.5970,35.5911,138.0059,0.4981,0.1021,0.3686,0.4041,61.2867,2479.4624,1538.2448,381.4020,996.8082,0.3826,27.5993,0.0780,0.1590,0.0193
四五线城市_021,四五线,2007,407.6516,202.9043,47.0132,155.8911,0.4977,0.1153,0.3824,0.4074,62.4563,2577.3111,1616.7860,416.6960,1174.7923,0.3547,35.2940,0.0925,0.1739,0.0191
四五线城市_021,四五线,2008,470.7699,217.6993,56.5649,161.1345,0.4624,0.1202,0.3962,0.4149,63.3375,2690.0642,1659.7307,446.4782,1363.1218,0.3275,29.7822,0.0715,0.1368,0.0141
四五线城市_021,四五线,2009,521.4680,252.0396,62.1955,189.8440,0.4833,0.1193,0.4067,0.4235,64.5072,2806.6917,1701.5696,477.5781,1581.0833,0.3021,31.0999,0.0697,0.1234,0.0185
四五线城市_021,四五线,2010,595.8004,301.7316,66.4182,235.3134,0.5064,0.1115,0.4258,0.4260,65.8124,2923.5372,1795.4151,524.8963,1843.2878,0.2848,47.3181,0.0991,0.1568,0.0202
四五线城市_021,四五线,2011,691.0046,342.2525,81.9979,260.2546,0.4953,0.1187,0.4418,0.4322,66.9031,3063.9525,1896.5629,581.0979,2139.4581,0.2716,56.2016,0.1071,0.1642,0.0166
四五线城市_021,四五线,2012,798.2487,431.2700,99.7522,331.5178,0.5403,0.1250,0.4588,0.4373,68.3314,3229.5468,2046.8330,661.0343,2517.2416,0.2626,79.9364,0.1376,0.1854,0.0213
四五线城市_021,四五线,2013,934.3179,479.8687,109.4464,370.4223,0.5136,0.1171,0.4740,0.4472,69.9792,3402.4632,2088.5368,710.6170,2934.1793,0.2422,49.5827,0.0750,0.1033,0.0241
四五线城市_021,四五线,2014,1080.4815,569.7145,121.1138,448.6007,0.5273,0.1121,0.4916,0.4542,72.2479,3585.3588,2145.9561,769.4023,3430.5393,0.2243,58.7853,0.0827,0.1032,0.0324
